label,keyword,video_id,comment,author,likes,date,reply_count
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂😂😂😂),NagPR4sIMog,Hahaha 😂😂😂😂😂😂😂😂😂😂😂,@nadaalaoui9466,2,2020-06-26T17:16:51Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂😂,@abnounou4985,0,2020-06-26T13:49:18Z,0
FUNNY,rires_lettres(hhh),NagPR4sIMog,Hhh,@jad999f8,1,2020-06-26T13:14:30Z,0
FUNNY,فرحة,NagPR4sIMog,السلام عليكم ورحمة الله وبركاته ، متتبعتك مروى ، تتابع نشاطاتك ساءر اليوم ؛ تسعد كثيراً بما تقدمه وهي فرحة مسرورة ، تتمنى أن تجيبها وترد عليها في أسرع وقت فذلك يزيد في فرحها وسرورها ( فهي مريضة من ذوي الاحتياجات الخاصة بسبب مرض أصابها منذ كان عندها 3 أيام فارتفعت درجة حرارتها إلى 42 درجة مما سبب لها إعاقة ),@__-os9my,0,2020-06-25T22:48:48Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂😂,@nadiaalami1159,0,2020-06-25T15:53:28Z,0
FUNNY,rires_lettres(hhhhhhhh),NagPR4sIMog,Hhhhhhhh,@picayt1808,0,2020-06-25T11:18:04Z,0
FUNNY,rires_lettres(hhhh),NagPR4sIMog,Hhhh,@nourddinebendahou9151,0,2020-06-25T07:21:47Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂😂),NagPR4sIMog,3AILAT AYMAN BOSLHAM😂😂😂😂😂😂😂😂😂,@kawtarhmimed8198,0,2020-06-25T00:27:50Z,0
FUNNY,ضحك,NagPR4sIMog,يضحك,@nordineelkhaloua6121,0,2020-06-24T22:32:59Z,0
FUNNY,emojis_rire(😂😂😂😂),NagPR4sIMog,😂😂😂😂,@fatibell6332,0,2020-06-24T18:07:18Z,0
FUNNY,rires_lettres(hhhhhhhhhhhhhhh),NagPR4sIMog,hhhhhhhhhhhhhhh😚😚😀😀😀😉😉😉😀,@khadkhadija4617,0,2020-06-24T15:12:48Z,0
FUNNY,rires_arabe(ههه),NagPR4sIMog,ههه أناس 😂😂😂,@marouanezaineb2757,0,2020-06-24T12:59:05Z,0
FUNNY,rires_lettres(hhhh),NagPR4sIMog,Hhhh,@عمران-ز4ظ,0,2020-06-22T20:13:00Z,0
FUNNY,emojis_rire(🤣),NagPR4sIMog,💖💜💕❤️💐🔮💘🤩🤣💖😘💘,@houarikallouch7979,0,2020-06-22T13:20:25Z,3
FUNNY,rires_arabe(هههههههههههههههههههه),NagPR4sIMog,هههههههههههههههههههه,@islamhatim6132,0,2020-06-20T22:30:38Z,0
FUNNY,rires_arabe(ههههههههه),NagPR4sIMog,ههههههههه  دحكني  اناس   واش  بيتيني  ندخل   لجهنام  🤨🤨😂😂😂😂😂😂😂,@كريمكريم-خ7ر,0,2020-06-20T20:56:38Z,0
FUNNY,rires_arabe(ههه),NagPR4sIMog,هههن انت مضحك جدا 😘😂😂,@salmaamouch2368,1,2020-06-20T19:28:33Z,0
FUNNY,ضحك,NagPR4sIMog,مشاء الله عليك ولادي وراجلي وانا كنتفرجو فيك كل نهار بالأخص اولادي كتقتلنا بي ضحك كمل الله ايسر ليك راه ديما كنتسناو منك لجديد الله اكمل عليك,@abdelghani_tv,11,2020-06-20T09:10:57Z,0
FUNNY,rires_arabe(ههههه),NagPR4sIMog,ههههه,@fatimafati7355,0,2020-06-20T01:06:55Z,0
FUNNY,emojis_rire(🤣🤣😂),NagPR4sIMog,🤣🤣😂,@سعدالعسري-ث8ق,2,2020-06-19T20:55:41Z,0
FUNNY,rires_arabe(هههههههه),NagPR4sIMog,هههههههه حطهم بوجههم😅😅😅😅😅,@أمالأمال-ت7م5ش,0,2020-06-19T17:46:02Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂😂😂,@vbn3851,0,2020-06-19T10:51:17Z,0
FUNNY,rires_arabe(هههههه),NagPR4sIMog,ههههههمند,@asmaeamina7454,1,2020-06-18T15:42:04Z,0
FUNNY,rires_lettres(hhhhhhhh),NagPR4sIMog,👍👍👍👍👍hhhhhhhh,@belbazhamid486,1,2020-06-18T12:00:10Z,0
FUNNY,rires_arabe(ههههه),NagPR4sIMog,انااااااا ههههه,@halimastars5836,0,2020-06-17T21:02:18Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂),NagPR4sIMog,",😂😂😂😂😂😂",@بنتن-ف2ل,1,2020-06-17T18:36:55Z,0
FUNNY,emojis_rire(😂😂😂),NagPR4sIMog,😂😂😂,@ftmbkr1606,0,2020-06-17T10:02:55Z,0
FUNNY,rires_arabe(ههههههههههه),NagPR4sIMog,ههههههههههه,@kell2009,0,2020-06-16T22:57:49Z,0
FUNNY,ضحك,NagPR4sIMog,و الله الا كضحك,@jokeryt8400,0,2020-06-16T22:00:09Z,0
FUNNY,rires_lettres(hhhhhhhhhhhhhh),NagPR4sIMog,Hhhhhhhhhhhhhh,@amiryesmin9185,0,2020-06-16T20:20:58Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂😂😂😂😂😂,@ilhamel4841,0,2020-06-15T21:10:23Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣🤣🤣🤣🤣🤣),NagPR4sIMog,hahahahahaha 🤣🤣🤣🤣🤣🤣🤣🤣🤣,@herosgamer2253,0,2020-06-15T21:00:30Z,0
FUNNY,ضحك,NagPR4sIMog,ايمن بوسلهام احسن يوتوبرز فالعالم والله حتى خطير كتقتل بالضحك انا فين ما مشيت كنتفرج فيك وانا مفرجة فجميع الفيديوهات ديالك,@zrikiarttv9068,7,2020-06-15T08:31:39Z,0
FUNNY,rires_arabe(ههههه),NagPR4sIMog,ههههه٨هههه هم ههههههه,@khadijamsd964,0,2020-06-13T21:20:32Z,0
FUNNY,rires_lettres(hhhhhhhhhhhhhhh),NagPR4sIMog,Hhhhhhhhhhhhhhh 9tlatni mina bdhk hhhhh,@aminaamona8661,0,2020-06-13T20:02:17Z,0
FUNNY,rires_arabe(هههههههه),NagPR4sIMog,هههههههه مبدع تبارك الله عليك الله يوفقك,@رميساءأيتعبو,0,2020-06-13T15:20:18Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂😂😂😂😂😂😂😂👍👍👍👍👍👍👍😀😍😍😁,@khalifamajidi4157,0,2020-06-12T13:41:26Z,0
FUNNY,rires_lettres(hhhhhhh),NagPR4sIMog,hhhhhhh🤩🤩🤩🤩😘😙☺,@jamalhimi7403,0,2020-06-11T21:30:41Z,0
FUNNY,rires_lettres(hhhhhh),NagPR4sIMog,hhhhhh hobal,@jamalhimi7403,0,2020-06-11T21:30:21Z,0
FUNNY,rires_lettres(hhh),NagPR4sIMog,Hhh,@hhhbhhjkhfggjghj3734,0,2020-06-11T17:24:18Z,0
FUNNY,emojis_rire(🤣),NagPR4sIMog,👍Bravo🤣Hhhhhh👍,@bilalhamdouni2415,1,2020-06-11T13:00:26Z,0
FUNNY,rires_arabe(هههههههههه),NagPR4sIMog,هههههههههه,@anwarsaddiki4193,1,2020-06-10T23:12:53Z,0
FUNNY,emojis_rire(😂😂),NagPR4sIMog,😂😂😁😁🤣🤣😥😊😅😉🤗😄💋❤,@kolospolos3476,1,2020-06-10T19:18:47Z,0
FUNNY,rires_arabe(ههههههههه),NagPR4sIMog,ههههههههه,@fahdsaif9228,0,2020-06-10T00:59:25Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂),NagPR4sIMog,جنا.    ملل.   مع.    كرونا.     و.  أنت.     نشيتطينا.     أيمن.   😂😂😂😂😂😂,@nada11055,1,2020-06-09T21:05:43Z,0
FUNNY,rires_lettres(hhhhh),NagPR4sIMog,Tbarklah 3lik hhhhh 3alam,@rb1613,0,2020-06-09T18:42:51Z,0
FUNNY,emojis_rire(😆😆),NagPR4sIMog,❤❤😆😆😅,@rihabelhatib558,0,2020-06-09T13:38:05Z,0
FUNNY,rires_arabe(هههههه),NagPR4sIMog,هههههه 😂,@nora2453,1,2020-06-09T12:40:11Z,0
FUNNY,كوميدي,NagPR4sIMog,أحسن كوميدي,@zakariahedar1338,1,2020-06-09T12:27:09Z,0
FUNNY,rires_arabe(ههه),NagPR4sIMog,ههه,@wherearetheynow-e2d,0,2020-06-08T21:13:54Z,0
FUNNY,rires_arabe(هههههههههههههههههههههههههههههه),NagPR4sIMog,هههههههههههههههههههههههههههههه هههههههههههههههههههههههههههههه هههههههههههههههههههههههههههههه هههههههههههههههههههههههههههههه هههههههههههههههههههههههههههههه هههههههههههههههههههههههههههههه 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂🤣🤣🤣🤣🤣🤣🤣😂😂🤣😂🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😆😆😆😆😆😅😅😅😅😅😅,@alarbijagraf4546,1,2020-06-08T18:28:47Z,0
FUNNY,rires_lettres(hhhhhhh),NagPR4sIMog,Hhhhhhh Lyne,@أمينرجاوي-ض9ه,1,2020-06-08T18:05:42Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂😂😂😂😂😂,@hmadbiraman7463,1,2020-06-08T00:33:41Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂😂,@sonia_573,0,2020-06-07T16:30:46Z,0
FUNNY,emojis_rire(😂😂😂),NagPR4sIMog,😂😂😂,@malaklovo3788,1,2020-06-07T00:49:42Z,0
FUNNY,emojis_rire(🤣🤣😂😂🤣😂😂😂🤣🤣😂),NagPR4sIMog,🤣🤣😂😂🤣😂😂😂🤣🤣😂,@sososara4244,0,2020-06-06T23:27:12Z,0
FUNNY,rires_arabe(هههههههههههههههه),NagPR4sIMog,هههههههههههههههه,@blinkandarmyand6184,0,2020-06-06T18:28:10Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣),NagPR4sIMog,🤣🤣🤣🤣,@rtyu4046,1,2020-06-06T16:24:00Z,0
FUNNY,rires_arabe(هههههههههه),NagPR4sIMog,هههههههههه,@adamhachkoun8731,0,2020-06-06T10:52:24Z,0
FUNNY,emojis_rire(😂😂😂😂),NagPR4sIMog,😂😂😂😂لكيكدب تيمشي لجهنم هداك خوهوم الصغير,@alhianibrahime4684,1,2020-06-06T09:38:27Z,0
FUNNY,rires_lettres(hhhhhhhhhhhh),NagPR4sIMog,hhhhhhhhhhhh ليعزيز أيمن إدير ليك,@user-fi2hh5jo2s,0,2020-06-04T20:51:51Z,0
FUNNY,rires_arabe(هههههههه),NagPR4sIMog,هههههههه😂😂😂😂😂,@yassineas6529,1,2020-06-04T10:38:04Z,0
FUNNY,rires_lettres(hhhhh),NagPR4sIMog,Tbarkellah 3lik hhhhh,@حقيبةعابرةسبيل,1,2020-06-03T21:37:26Z,0
FUNNY,ضحك,NagPR4sIMog,والله يعطيك الصحة فجيتها علينا والله جانا اكتءاب مع هده الضروف فاجيتها علينا والله احسن من اداعات لوحع واللهم معمر ضحكت والله تبارك الله,@fatimazehrazerwal9885,42,2020-06-03T19:24:45Z,0
FUNNY,emojis_rire(😂😂😂),NagPR4sIMog,😠😠😠❤❤❤😂😂😂🖕🖕🖕👮👮👮👲👲👲🐭🐭🐭🐱🐱🐱😡😡😡😁😁😁,@maryfakri7219,0,2020-06-03T18:08:33Z,0
FUNNY,rires_arabe(هههههه),NagPR4sIMog,وأعر هههههه,@zainablhioui3090,0,2020-06-03T12:57:03Z,0
FUNNY,ضحك,NagPR4sIMog,ايمن هو احسن واحد فاليوتوب الي متافق معايا وكيضحك فوق ما شاف شي فيديو ديال ايمن يدير لايك هنا😘❤,@yara_0811,417,2020-06-03T12:43:26Z,14
FUNNY,rires_arabe(هههههههه),NagPR4sIMog,هههههههه,@wafaalasri6467,0,2020-06-03T10:47:44Z,0
FUNNY,emojis_rire(😂😂),NagPR4sIMog,😂😂,@fouzialazar1981,1,2020-06-02T17:58:49Z,0
FUNNY,rires_arabe(هههههه),NagPR4sIMog,هههههه,@channelmohamed1048,0,2020-06-02T16:41:36Z,0
FUNNY,emojis_rire(😂🤣😂🤣),NagPR4sIMog,😂🤣😂🤣متصحروش مساكن,@salmarajawiya7639,1,2020-06-02T12:19:41Z,0
FUNNY,rires_arabe(هههههههههههههههههههههه),NagPR4sIMog,وناري كنت ساهيا وهوا يبزق لما قتلني بل خلعه مهم نتا مليح  هههههههههههههههههههههه أأااا,@ملاكملوكه-ط9ض,36,2020-06-02T08:36:04Z,0
FUNNY,emojis_rire(😂😂😂),NagPR4sIMog,كتمتلمزينولهل😂😂😂ذب,@hfidatouil2486,0,2020-06-02T00:57:16Z,0
FUNNY,emojis_rire(😂😂😂😂),NagPR4sIMog,😂😂😂😂,@hfidatouil2486,0,2020-06-02T00:54:06Z,0
FUNNY,rires_haha(haha),NagPR4sIMog,Haha ha  aymane,@moujamir4032,0,2020-06-01T21:17:57Z,0
FUNNY,rires_arabe(هههههه),NagPR4sIMog,هههههه قتلتني بضحك ١,@yousefelbouzidi4296,0,2020-06-01T20:26:01Z,0
FUNNY,rires_arabe(هههه),NagPR4sIMog,الفديو زوين هههه إلا عجبكم حتى نتوما الفديو ديرو ليا لايك,@هناءالصويني,25,2020-06-01T11:04:24Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂😂😂😂😁,@bouchrabanga6887,0,2020-05-31T18:26:55Z,0
FUNNY,rires_arabe(ههههههه),NagPR4sIMog,شكون وقعت ليه بحال هاد لحضة ههههههه,@alirafour325,5,2020-05-31T18:12:52Z,0
FUNNY,emojis_rire(😂),NagPR4sIMog,😂,@yumi_yassmina4530,0,2020-05-31T17:21:59Z,0
FUNNY,rires_arabe(هههههه),NagPR4sIMog,هههههه😂😂😂😂,@koukibara3im522,0,2020-05-30T17:39:43Z,0
FUNNY,rires_arabe(ههههههههه),NagPR4sIMog,😂😂😂😂😂😂😂😂ههههههههه,@abdllahajatay826,0,2020-05-29T19:51:34Z,0
FUNNY,emojis_rire(😂),NagPR4sIMog,👍👍👍👍👍😂😁😊🔔🔔,@mahazitouni2320,1,2020-05-29T19:45:49Z,0
FUNNY,emojis_rire(😂😂),NagPR4sIMog,😂😂😅😅,@fatimzahrarmahi5181,0,2020-05-29T19:29:31Z,0
FUNNY,😝,NagPR4sIMog,😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝,@kalidedrissi9143,1,2020-05-29T19:13:08Z,0
FUNNY,emojis_rire(😂),NagPR4sIMog,💜💝💖💚💝👒💕💌💙🤩🤩🥰🥰🥰🥰🥰🤔🤔🤗🤨😥💞💞😂,@larache8923,1,2020-05-29T15:05:37Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣🤣🤣),NagPR4sIMog,Bzaf hadchi 🤣🤣🤣🤣🤣🤣,@jaberios9097,1,2020-05-29T12:03:21Z,0
FUNNY,rires_arabe(هههههههه),NagPR4sIMog,ههههههههأيمن,@saou2364,1,2020-05-28T22:14:56Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣🤣🤣),NagPR4sIMog,🤣🤣🤣🤣🤣🤣,@douaaakantayou5542,4,2020-05-28T20:22:23Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂😂😂😂😂😂😂😂 الله يعطيييك الصحة,@soaer8767,2,2020-05-28T17:19:38Z,0
FUNNY,rires_arabe(ههههه),NagPR4sIMog,جميل وكيضحك ههههه,@salehoubahssis2376,1,2020-05-28T14:38:29Z,0
FUNNY,rires_lettres(hhhhhh),NagPR4sIMog,فطرت باك أخ أيمن    hhhhhh,@marouanrmenhour8014,0,2020-05-28T12:45:48Z,0
FUNNY,فرحة,NagPR4sIMog,أنا فرحة فاش شفتو في تلفازة,@khaouladavid9724,0,2020-05-28T07:18:28Z,0
FUNNY,rires_lettres(hhhhh),NagPR4sIMog,Hhhhh tooop,@khaoulakhaoula5558,0,2020-05-28T00:54:40Z,0
FUNNY,كوميدي,NagPR4sIMog,بغيتكم كله دخلو عندي قناة كندير كوميدية شجعوني,@kaditv6849,4,2020-05-27T23:17:22Z,0
FUNNY,rires_arabe(ههه),NagPR4sIMog,ههه,@bounaguiabdelouahad751,0,2020-05-27T16:29:25Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣🤣🤣😂😂😂😂😂),NagPR4sIMog,👏👏👏😎😎🤣🤣🤣🤣🤣🤣😂😂😂😂😂😭😭😭😭😭😭😭😴😴,@bouchrahmimo361,0,2020-05-27T13:26:23Z,0
FUNNY,rires_arabe(ههههههههههههههههههه),NagPR4sIMog,ههههههههههههههههههه الله يعطيكم الصحة 🤣🤣🤣🤣,@halimahalima5964,1,2020-05-27T12:58:16Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂😂,@ben-hy3sf,1,2020-05-27T00:49:25Z,0
FUNNY,rires_arabe(ههههه),NagPR4sIMog,وناري علام هههههع,@rachidaazom5739,1,2020-05-26T14:38:22Z,0
FUNNY,rires_lettres(hhh),NagPR4sIMog,Ayman 5oya mchatli flosi hir m3ak f conx hhh tooop lh ywaf9k,@elmakkihouda20,0,2020-05-26T04:39:58Z,0
FUNNY,emojis_rire(😂😂😂😂),NagPR4sIMog,شكون لي فرح مني شاف ايمن فتلفزيون😂😂😂😂,@fatimaaya8157,3,2020-05-26T02:44:07Z,0
FUNNY,ضحك,NagPR4sIMog,شكون لي كيقتلوا بحال بضحك,@fatimaaya8157,14,2020-05-26T02:39:56Z,0
FUNNY,emojis_rire(🤣🤣😂😂😂),NagPR4sIMog,ماعندي مانغول🤣🤣😂😂😂🥰🥰🤩🤩,@samichafkaoui8580,2,2020-05-26T02:10:04Z,0
FUNNY,emojis_rire(😂😂😂),NagPR4sIMog,وليعطيك صح اخو أيمن كتفاجيها عليا 😂😂😂,@MostafaMostafa-fd7qe,2,2020-05-26T02:07:15Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣🤣🤣),NagPR4sIMog,🤣🤣🤣🤣🤣🤣,@zahraanwar1854,0,2020-05-25T20:48:08Z,1
FUNNY,rires_arabe(هههههههههههههههههههههههه),NagPR4sIMog,هههههههههههههههههههههههه2020,@عبدالرحيمحسون-ح8ظ,0,2020-05-25T15:08:45Z,0
FUNNY,emojis_rire(😂😂😂😂😂),NagPR4sIMog,ضحكني 😂😂😂😂😂,@hananeelfakhar6844,0,2020-05-25T13:35:05Z,0
FUNNY,emojis_rire(🤣😂🤣😂😂😂😂😂),NagPR4sIMog,Bravo ta2ana mrakchia Kat fouj 3lina 🤣😂🤣😂😂😂😂😂 hhhhh,@hafsariague1650,1,2020-05-24T22:36:13Z,0
FUNNY,rires_arabe(هههههههههههه),NagPR4sIMog,هههههههههههه 🤣😂🤣😂🤣,@mohamedlaayoune4034,0,2020-05-24T21:34:03Z,0
FUNNY,rires_arabe(هههههههههه),NagPR4sIMog,😍😍هههههههههه💓👍👍👍👍👍,@مليكةالمدرسةالمدرسة,0,2020-05-24T21:30:53Z,0
FUNNY,rires_lettres(hhhhhhhhh),NagPR4sIMog,Hhhhhhhhh,@l1pay_1,0,2020-05-24T19:11:20Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂😂,@القرآنالكريم-ن1ث1ت,0,2020-05-24T12:24:08Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂),NagPR4sIMog,انا  زوييييييييييييين      😂😂😂😂😂😂😂😂😁😁😁😁😆😄😄😃😍😍😍😍😍😍😶🙄😏😑,@maryason9997,0,2020-05-24T11:46:59Z,0
FUNNY,ضحك,NagPR4sIMog,شكون لي بلغ أيمن اطلع الخشبة تاع مراكش للضحك,@asmaeaytlhaj6232,0,2020-05-24T06:21:26Z,0
FUNNY,emojis_rire(🤣🤣🤣),NagPR4sIMog,Fadwa😻😻😻😻🤣🤣🤣,@merouaneelalaoui4348,0,2020-05-24T02:18:34Z,0
FUNNY,rires_arabe(هههههههههه),NagPR4sIMog,انا والله هههههههههه,@halkino2228,0,2020-05-24T01:49:31Z,0
FUNNY,emojis_rire(😂😂😂😂),NagPR4sIMog,🇲🇦😂😂😂😂❤,@ahmeddak2432,2,2020-05-23T17:42:37Z,0
FUNNY,rires_arabe(ههههههههههههههه),NagPR4sIMog,😂😂😂😂ههههههههههههههه,@fatimzhrachabraoui4665,1,2020-05-23T17:33:47Z,0
FUNNY,rires_arabe(ههههههه),NagPR4sIMog,ههههههه  بزاف,@marwaachehab8456,0,2020-05-23T13:01:50Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂😂😂😂😊💟💟💜,@adnanebenatia8287,0,2020-05-23T09:05:14Z,0
FUNNY,emojis_rire(😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂,@idrissiamirisrae7847,1,2020-05-23T01:19:42Z,0
FUNNY,rires_arabe(هههههههه),NagPR4sIMog,"هههههههه قتلني بالضحك 😂😂😂😂
لبحب يحط باش يشجعني ندير قناة للرسم لفتو  
على الاقل 30لايك غندير القناة وأنا راه كنرسم مزيان رسومات كيعجب كلشي 
متبخلوش باللايك وتحية لكل المغاربة 🇲🇦🇲🇦🇲🇦🇲🇦وعيد فطر سعيد ولي حس بانتهاء رمضان بسرعة يحط اللايك ونقدر ندير حتا قناة أخرى زوينة ولكن لبغيتو تعارفوها وصلوني الأكثر من 30مشترك  ولي جاي من 2020 زمن الكورونا والحجر الصحي يخبط لايك الآن وعلى الفور والسلام عليكم ورحمة الله تعالى وبركاته 😙😍😷",@hanakukun1955,8,2020-05-22T23:20:14Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣🤣🤣🤣🤣🤣),NagPR4sIMog,🤣🤣🤣🤣🤣🤣🤣🤣🤣,@wafaakilani8934,0,2020-05-22T23:05:02Z,0
FUNNY,emojis_rire(😂😂😂),NagPR4sIMog,ءالوتنمكطزظديبلاتنمكطةىر😂😂😂,@wassafatoumaymane,1,2020-05-22T20:50:59Z,1
FUNNY,emojis_rire(😂😂😂),NagPR4sIMog,جطكمنتالب😂😂😂😅😅😅,@wassafatoumaymane,0,2020-05-22T20:49:53Z,0
FUNNY,emojis_rire(🤣🤣),NagPR4sIMog,"Marakesh 🇲🇦🇲🇦🇲🇦✔️✔️✔️ 🎉✔️⬅️⬅️
A masrout Al oualidine 🤣🤣",@adam_aitl,13,2020-05-22T20:00:54Z,0
FUNNY,rires_arabe(ههههه),NagPR4sIMog,ههههه ايمن بوسلهام دحكني فيديو زارقزيت كال نكول 123 دربي,@theslayerofthegames9611,4,2020-05-22T18:15:13Z,0
FUNNY,rires_lettres(hhhhhhhhhhhh),NagPR4sIMog,Hhhhhhhhhhhh,@fayedfatima2582,0,2020-05-22T15:45:17Z,0
FUNNY,rires_arabe(ههههههههههههه),NagPR4sIMog,حههههههههههههه😂😂😂😂😂😂هههه,@mariammariam-xo4ob,0,2020-05-22T15:10:07Z,0
FUNNY,ضحك,NagPR4sIMog,أحب مقاطع الفيديو المضحكة الخاصة بك,@rayanxrr3874,1,2020-05-22T14:01:39Z,0
FUNNY,emojis_rire(😂😂😂),NagPR4sIMog,😂😂😂,@malikaelachaq5420,0,2020-05-22T11:25:55Z,0
FUNNY,rires_arabe(ههههههههههه),NagPR4sIMog,ههههههههههه ههههههههههه قتلني بضحك,@cvvvhhh1459,0,2020-05-22T03:49:01Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂😂),NagPR4sIMog,Lmot ta3 dhk 😂😂😂😂😂😂😂😂😂,@khadijakhawla2306,0,2020-05-22T00:48:21Z,0
FUNNY,emojis_rire(😂😂),NagPR4sIMog,😂😂,@Vincenza.1,1,2020-05-21T22:03:51Z,0
FUNNY,emojis_rire(😂😂),NagPR4sIMog,زوين زوين زوين او لا هل بكوس😂😂,@Vincenza.1,0,2020-05-21T22:03:37Z,0
FUNNY,emojis_rire(😂😂😂😂😂),NagPR4sIMog,كيدحك😂😂😂😂😂,@Ahmednacceri,0,2020-05-21T19:23:23Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂😂jajajajaja,@ilyasmariam4942,0,2020-05-21T19:03:20Z,0
FUNNY,emojis_rire(😂😂😂),NagPR4sIMog,😂😂😂,@lailajarir2271,0,2020-05-21T17:19:33Z,0
FUNNY,rires_lettres(hhhhh),NagPR4sIMog,Hhhhh kaydahak,@alaeddin5482,0,2020-05-21T17:04:00Z,0
FUNNY,rires_lettres(hhhhh),NagPR4sIMog,Hhhhh kaydahak,@alaeddin5482,0,2020-05-21T17:03:49Z,0
FUNNY,rires_arabe(ههههههه),NagPR4sIMog,ههههههه حتى فرحت ملي شفتو في التلفازه والله العظيم وفرحت دابا ملي لقيت القناة ديالو في اليويتوب معرفتش هاد الولد تبارك الله عليك كيدخل القلب وكيقتل بالضحك 👍❤️,@joumes8261,7,2020-05-21T03:53:47Z,0
FUNNY,emojis_rire(😂),NagPR4sIMog,تبركلاه عليك الفيديو رااااااااااائع 😊😂,@imane453,1,2020-05-20T23:03:21Z,0
FUNNY,كوميدي,NagPR4sIMog,مكرهناكش نشوفوك فشي سلسلة كوميدية فالتلفزة,@marocdhj5726,0,2020-05-20T18:49:31Z,0
FUNNY,ضحك,NagPR4sIMog,اسمحلي و لكن الله ينعل المتشابهين بالنساء و راه مكضحك ما والوا غير البسالة 👎👎👎😞😞😞😞,@sanaesanae9092,0,2020-05-20T17:45:48Z,0
FUNNY,emojis_rire(😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂 تضحك,@endeimanhacker1599,0,2020-05-20T16:22:19Z,0
FUNNY,rires_arabe(هههه),NagPR4sIMog,ههههء,@uthvxgyfxjgfgxjhgfxrjbc8384,1,2020-05-20T14:25:54Z,0
FUNNY,emojis_rire(😂😂😂),NagPR4sIMog,Bravo bravo tbarkala 3lik 👏👏 😂😂😂😍😍😍🙌🙌🙌,@mohamedelrouhi1916,6,2020-05-20T05:19:03Z,0
FUNNY,rires_lettres(hhhhhhh),NagPR4sIMog,Hhhhhhh ystahl yban ftalfaza kaydir lkomidya 3la lwa93 li kan3ichoh khososan chhal hadi kant yamna zina,@zahrabelate5616,2,2020-05-20T04:24:21Z,0
FUNNY,emojis_rire(😂😂),NagPR4sIMog,Wtta hadik la pub dialk dial inwi wallahila 😂😂,@mamn6512,11,2020-05-19T21:34:59Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂),NagPR4sIMog,😂😂😂😂😂😂😅😅😅😅😅😅😅Wallahila tadhk a aymen wan 3awdlk tu es un meilleur comedien × 10000000.......😂😂😂😂😂😂😂😂😂😂,@mamn6512,5,2020-05-19T21:33:49Z,0
FUNNY,emojis_rire(😆),NagPR4sIMog,3amal momtaz aymen toooooooop 😉😆😅☺,@charmolaikram4921,0,2020-05-19T20:33:56Z,0
FUNNY,emojis_rire(😆😆😆),NagPR4sIMog,احسن أسرة في المغرب😆😆😆,@narjisnajar1292,16,2020-05-19T15:45:18Z,1
FUNNY,emojis_rire(😂😂😂😂😂😂),NagPR4sIMog,لا بزاف هادشي 😂😂😂😂😂😂,@noor_san_8922,1,2020-05-19T14:37:33Z,1
